user,tweets,follows
user2,b'Morons have been on a knuckle drag today......poor Lisburn will need disinfecting. #MockTheRight -\xe2\x80\xa6 https://t.co/hPhAi8kBmG',following8
user2,b'I do have some doubts about the intelligence of some people when asked to answer a poll\n\nhttps://t.co/oyPYKvDJCW\xe2\x80\xa6 https://t.co/SuQFvqlkVN',following8
user2,b'I\xe2\x80\x99m sure some of you saw the story quoted by right wingers \xe2\x80\x9cin outrage\xe2\x80\x9d\n\nhttps://t.co/k0ZR7zcvMx\xe2\x80\xa6 https://t.co/iQfFFpiUW0',following8
user2,b'What a weird man....\n\nhttps://t.co/1z2sodx2uU https://t.co/1z2sodx2uU #MockTheRight - https://t.co/UPs05rjv9V',following8
user2,b'Oh dear......\n\nhttps://t.co/SdhzgFOj8C https://t.co/SdhzgFOj8C #MockTheRight - https://t.co/UPs05rjv9V',following8
user2,b'Raises the question.....allow him to remain or send him back home? \n\nhttps://t.co/g1HM256Fgt\xe2\x80\xa6 https://t.co/TKK62KFXbY',following8
user2,b'Trump.....toilet paper.....and steps https://t.co/SdhzgFwHK2 #MockTheRight #ResistingHate',following8
user2,b'Some people are so out of touch with reality\n\nhttps://t.co/WwDNi29KXT https://t.co/WwDNi29KXT #MockTheRight - https://t.co/UPs05rjv9V',following8
user2,b'This is quite possibly the most ridiculous piece of Tommy Robinson art we have ever seen from the #EDL #jailtommy https://t.co/ssMt4FA20l',following9
user2,b'We have not see this type of colossal idiocy from the far right for quite a long time. Liam has excelled himself. https://t.co/RMj5MJUSM5',following9
user2,b'@EDL_Criminals Bit of a break but we are back :-)',following9
user2,b'@kingbilly1207 Fascinating mate',following9
user2,"b'In all of our years following the EDL and other far right numpties, we have seen some shite tattoos but this one is\xe2\x80\xa6 https://t.co/9OLRgdhay4'",following9
user2,"b""RT @MattHopeNotHate: Blimey, patriots defence find would have a whip-round for Billy, but all the money's gone...""",following9
user2,"b""The @OfficialEDL's Ian Crossland has the audacity to accuse others of hijacking the Poppy and Remembrance Sunday. P\xe2\x80\xa6 https://t.co/1nwKHEtjGF""",following9
user2,b'RT @jemma_levene: Why did a Tory MP host an anti-Muslim extremist in Parliament? https://t.co/kek1LK1IwS',following9
user2,b'Oh joy. It is poppy fascism time of year where the far right idiots spend time getting angry about stuff that has n\xe2\x80\xa6 https://t.co/6jQ3zf5LUy',following9
user2,b'RT @JonnyGabriel: FINAL:\n\xe2\x80\xa2 Harchester Utd (Dream Team)\n\xe2\x80\xa2 @StreathamRovers',following9
user2,"b'RT @JonnyGabriel: With an hour left, will Streatham Rovers get their hands on the trophy or will there be a comeback of Istanbul proportion\xe2\x80\xa6'",following9
user2,b'RT @rebelpaws: Upper class Tories cheer as they win vote to cut pay of fire fighters &amp; nurses. And some people think Muslims and foreigners\xe2\x80\xa6',following9
user2,b'RT @ExposingBF: Britain First radicalising children ... https://t.co/lRLX7I0UlN',following9
user2,"b""RT @ExposingBF: Apalling comments on Britain First's Facebook page and they are not being removed #FinsburyPark https://t.co/dW0qPeSBhX""",following9
user2,"b""The EDL's Andy Edge celebrates last night @mrjamesob https://t.co/4imr9w6Zf0""",following9
user2,"b""EDL's Andy Edge celebrates last night's terrorist attack on a group of people attending to a man who had collapsed\xe2\x80\xa6 https://t.co/Y7ClFW7fff""",following9
user2,b'@Stefan90wolves @junayed_ Her Facebook likes suggest otherwise. All the usual moronic racist groups.',following9
user2,"b'If you can help the victims of the Grenfell Fire disaster with a small donation, please click here and retweet https://t.co/EvSYgFAeX2'",following9
user2,"b'As you would expect, the far right are ecstatic about the #GrenfellTower tragedy because Muslims live there\xe2\x80\xa6 https://t.co/Cu4qHHRCpi'",following9
user2,b'RT @rebelpaws: The DUP Facebook page is getting trolled with hundreds of rainbow Facebook likes. Got to love a civil union #ge2017  https:/\xe2\x80\xa6',following9
user2,b'RT @alishishu786: This is disgusting @SKODAUK @SKODAUK_Media when your staff can openly spit so much hatred online #Disgraceful #racist htt\xe2\x80\xa6',following9
user2,"b'A message from Manchester to the EDL ""You are not needed or wanted"" https://t.co/hwmyZwayZs'",following9
user2,b'Time for Hopkins to go @lbc. Please RT if you agree https://t.co/XPqay60Cg0',following9
user2,b'@leemidd05111353 It needs a software upgrade on the site little man. It will be back next week as I have the week off.',following9
user2,b'Tony Oram from the EDL wants to gas Muslims @metpoliceuk @SadiqKhan #hatespeech #BEXLEY Please rt https://t.co/mmczQko3CO',following9
user2,b'Former UKIP crackpot @PaulPdr1962 accuses @jeremycorbyn of looking like a paedophile. More about Rimmer here\xe2\x80\xa6 https://t.co/yDHJPOctnI',following9
user2,b'@TurdMountain You stick with your Tory victorian poverty',following9
user2,b'Want to give @PimlicoPlumbers a call and let them know we do not want to go back to Victorian times? Keep it polite\xe2\x80\xa6 https://t.co/cQtFeKhNMM',following9
user2,"b""The advice for the EDL Liverpool demo is to 'bring tools'  We are thinking they will  be bringing a lot of tools\xe2\x80\xa6 https://t.co/uXfJGNstY8""",following9
user2,b'RT @rebelpaws: #NHSCYBERATTACK #WHEREISHUNT https://t.co/2jrjbzufH5',following9
user2,b'30 sea nazis nor enjoying croydon much https://t.co/oN079NszLC',following9
user2,b'@HolgerAwakens Countdown to socially inadequate nazis getting run put of Croydon 3 2 1',following9
user2,b'Warm Croydon welcome for SEA nazis https://t.co/XK7V4YZJsz',following9
user2,b'@MissDuffyAFA Oh you here?',following9
user2,b'South East Alliance fascists have gathered in The George Wetherspoons for early drinking #croydon',following9
user2,b'@Angry_Brigade47 Of course!',following9
user2,b'RT @rebelpaws: #strongandstableleadership #tories https://t.co/H62VaFzDSc',following9
user2,"b""'Vote Labour if you want to get eaten by your Neighbour' is UKIP's soundbite this year. https://t.co/o3v9RXhrB1""",following9
user2,b'The Labour Party manifesto involves the forced wearing of a burka and cannibalism according to these UKIP wingnuts https://t.co/iqYml2VTd6',following9
user2,"b'Is foaming bigot, Ann Marie Waters going to challenge UKIP leader and the first man to visit Mars, Paul Nuttall for\xe2\x80\xa6 https://t.co/vSDaNLUIhL'",following9
user2,"b""UKIP leader Paul Nuttall's ten gig list . https://t.co/IXOnivyuVp""",following9
user2,b'UKIP may be at 5% in the polls but it is not all bad for Daniel Jones . https://t.co/Ab1v43KeyX',following9
user2,b'@frankspicer She is a patriot obviously lol',following9
user2,"b'UKIP supporter, Daniel Jones gets a discount blow job from his hairdresser for voting UKIP. https://t.co/C5gANcFMbI'",following9
user2,b'Strong and stable leadership? You are having a laugh https://t.co/OBMdm4JIeK',following9
user2,"b'@Angry_Brigade47 @zelo_street @TRobinsonNewEra Oh Tommy, you are not back on this game are you? If you want a chat\xe2\x80\xa6 https://t.co/CIXnGgu8wJ'",following9
user2,b'Paul Golding. A genuine coward up there with Theresa May. https://t.co/622RQ5Etzp',following9
user2,b'RT @jonnyjkyle: @edlnews @josh_withey @GoldingBF @indy100 *Paulie reading these replies like* https://t.co/AjNbVs6DQD',following9
user2,"b""@josh_withey @GoldingBF @indy100 He won't reply Josh, he is a coward.""",following9
user2,"b'Oh look, it is a video  of Pakistani cricket fans celebrating and serial sad case Paul Golding is full of shit. https://t.co/Uviio4AhOm'",following9
user2,"b'@LeanneAndKyus Ha you need to tell the EDL that, not us :-)'",following9
user2,b'@munger64 Thanks Tim',following9
user2,b'Mother of the year and hard core fishwife Jenna Louca strikes again https://t.co/SbB88b1ph5',following9
user2,b'Fake Christian Thomas H Arthur discusses the imaginary Islamic takeover https://t.co/SkNas5ZaV6',following9
user2,"b""@malepride59 You are a fucking idiot then. Go away little man. And whats with the 'male and proud' logo?  I assume you have issues yes?""",following9
user2,b'@siegfails @nameuser22 @SLATUKIP @JLRFB @WeeCuntHaggis @MerseysideAfn @hopenothate @Far_Right_Watch He is probably\xe2\x80\xa6 https://t.co/r1v89EBoOT',following9
user2,"b""RT @MissDuffyAFA: Ian Crossland has had his FB account suspended folk aren't happy at him raising his hand to a woman smiling #antifa https\xe2\x80\xa6""",following9
user2,"b""This is some of EDL leader, Ian Crossland's rape poetry https://t.co/HBNc3ljEXw""",following9
user2,"b""The EDL's explanation for that photo has embarrassingly backfired https://t.co/uoNpdEDPsk via @HuffPostUK""",following9
user2,b'#EDL leader Ian Crossland on the girl who humiliated him at the Birmingham demo  . https://t.co/BRPTuddcsL',following9
user2,b'@Maire_OD I hope that was directed at the complete helmet who made this meme!',following9
user2,b'This is possibly the most bizarre thing we have seen posted by the far right for years #brexitmecca #brexit https://t.co/dDKM1REeax',following9
user2,"b""Muslims are standing against extremism &amp; Britain's far right are furious about it. The extremists of the far right\xe2\x80\xa6 https://t.co/ypmiBY1UvU""",following9
user2,b'The conspiracy theory lunatics are out in force early #westminster #wearenotafraid #londonattack https://t.co/aebGymyI29',following9
user2,b'Brian has got one of the residing in his arse.  Please ensure you do not call him whilst the is in court this after\xe2\x80\xa6 https://t.co/psKr64RW9f',following9
user2,b'English Defence League leader Ian Crossland treats us to some rapist poetry https://t.co/a2A40MIPtQ',following9
user2,b'@Hatrick___Penry @HoCpetitions I thinks you need to read our bio mate ;-)',following9
user2,b'@Hatrick___Penry @tatjafesterling @SwissAltRight @TOOEdit @DrDavidDuke @kevin_a_strom @YouTube we do not retweet stuff from morons.',following9
user2,b'Pro trump rally in Cardiff last night (Credit: Adrian E)  #standuptotrump https://t.co/kmUdf8NbVn',following9
user2,b'RT @malatetsta: @edlnews what ever happened to andy edges brand new party? https://t.co/ntNKFwZCKj',following9
user2,"b""UKIP's Thomas Evans takes on the EDL after he has accused sex tourist, Andy Edge over tarnishing their already shab\xe2\x80\xa6 https://t.co/IXprjaTD4w""",following9
user2,"b'EDL Stockport Leader, Andy Edge has got pissed up on his Thai sex tourist tour and is convinced he is going to get\xe2\x80\xa6 https://t.co/NbZuSAqUGP'",following9
user2,b'EDL Stockport leader Andy Edge has a massive temper tantrum after we exposed him to the National newspapers https://t.co/FYJPK1yfqm',following9
user2,b'@twinMFC not judging by your paranoia and delusions son.',following9
user2,b'@twinMFC @realDonaldTrump World domination of the islamic world? What brand of glue have you been sniffing?',following9
user2,"b'Margate based far right extremist, David Coppin says Malala Yousafzai should have been left to die @kent_police\xe2\x80\xa6 https://t.co/aapVTvPBOZ'",following9
user2,b'@twinMFC @realDonaldTrump Er... no...',following9
user2,"b'If you hate fascism, please sign this and retweet https://t.co/FBeKtUauCv'",following9
user2,b'Feminists emasculating you again Piers? https://t.co/7VTGMYVK8B',following9
user2,b'RT @JLRFB: @edlnews is this #Stockport #EDL Andrew Edge in this media report? If so that explains why he is close to #Nuttal @MissDuffyAFA\xe2\x80\xa6',following9
user2,b'@JLRFB @MissDuffyAFA @siegfails ha ha',following9
user2,b'@audioexpression @paulnuttallukip and?',following9
user2,b'UKIP leader Paul Nuttall @paulnuttallukip did not like the picture we posted  of him and EDL sex tourist Andy Edge\xe2\x80\xa6 https://t.co/3AJoFoe01r',following9
user2,"b""RT @Angry_Voice: Let's all see if we can get blocked by @paulnuttallukip for sharing this picture of him with his mate Andy Edge of the EDL\xe2\x80\xa6""",following9
user2,b'@stan_draw @paulnuttallukip they look pretty chummy and ukip is a magnet for far right extremists',following9
user2,b'RT @48notwrong: @EUflagmafia @edlnews they are trying to say it was random ...... #whoops #remain https://t.co/N5wDFIWDAU',following9
user2,"b'@offcentrenews @zelo_street Yes, see my latest tweet'",following9
user2,"b""UKIP leader @paulnuttallukip's mate in the EDL, Andy Edge, is currently on a sex tour of Thailand. He may need NHS\xe2\x80\xa6 https://t.co/kF0AVsPm8F""",following9
user2,b'RT @GElsharief: @aintcricket @edlnews @UKLabour @jeremycorbyn https://t.co/mFulyIwwM8',following9
user2,"b'RT @aintcricket: @GElsharief @edlnews Nuttall is NUTS, about the NHS #SaveOurNHS #ToriesOut VOTE @UKLabour VOTE @jeremycorbyn #StokeByeElec\xe2\x80\xa6'",following9
user2,"b'EDL Stockport leader, Andy Edge has learnt some new skills on his sex tour of Thailand https://t.co/vGxYS4L7in'",following9
user2,b'RT @misssmelliemel: I think they are more know as KKK and EDL marches.  https://t.co/u30KBiN0kc',following9
user2,b'RT @ToniTagliarino: Hero. #houstonwomensmarch https://t.co/SQIadNEHqX',following9
user2,b'@misssmelliemel',following9
user2,"b""RT @DulwichHamletFC: We've seen bigger crowds at Champion Hill. #Inauguration https://t.co/9SIDjTwyLb""",following9
user2,b'RT @NewDayStarts: Thanks @yvonneridley @edlnews @manwarali for being top engaged community members this week :) \xf0\x9f\x94\xb9\xf0\x9f\x86\x93Grow followers \xe2\x9e\xaa https://\xe2\x80\xa6',following9
user2,b'EDL Stockport leader Andy Edge is having a racist holiday in Thailand and is bringing home viagra for patriots https://t.co/zX96HjeN6r',following9
user2,"b""RT @MattHopeNotHate: That moment an EDL member turns up drunk in a bar in Thailand, begins a racist rant and ends up thinking he's Donald T\xe2\x80\xa6""",following9
user2,b'@NewDayStarts Good work fella https://t.co/vnYvFATmKD',following9
user2,b'It this the same creepy #ukip weirdo you have been defending for the last couple of years @Casumptious https://t.co/YprZncZNub',following9
user2,"b""@ianac666 @Angelfishsolo Are you still posting this sort of 'sad wanker' stuff little Ian? https://t.co/WQtNe6mxF5""",following9
user2,"b'Paul Golding is out of prison, and he is hilariously angry. Comedy gold.  @goldingbf https://t.co/Ve48XLQDyQ'",following9
user2,"b'Meet Ian Crossland, the current leader of the English Defence League https://t.co/txIBiVY2zG'",following9
user2,b'Paul Golding surrenders https://t.co/pdpdIbpi9Z',following9
user2,"b'EDL Stockport leader, Andy Edge has taken his racism on tour to Thailand https://t.co/xRsaXZVd2q'",following9
user2,"b""RT @EssexRedFront: Isn't it a bit ironic, these 2 #EDL suporters, a father &amp; son who hate #muslims, burgling #churches - https://t.co/pbF60\xe2\x80\xa6""",following9
user2,b'Adrian Langton has been booted out by his christian girlfriend for being too racist. https://t.co/MoBtpJHrE4',following9
user2,"b""Mayor's warning to far-right groups after EDL march report https://t.co/pQWc1w47DG""",following9
user2,b'RT @EssexRedFront: Man in #Dover who broke flagpole as he struck victim is jailed -  https://t.co/0FRNHBkRFQ @EDLNews #UAF #Antifa',following9
user2,b'Oh dear. The Welsh English Defence league are having a demo in Liverpool. This will work out well for them\xe2\x80\xa6 https://t.co/2dLgEPbPGJ',following9
user2,b'UKIP activist Thomas Evans is still fuming over Gary Linneker telling a joke about Brexiteers #getoverit https://t.co/uu7LHHthh6',following9
user2,b'No one wanted to spend Xmas with this bitter and twisted EDL member.  We wonder why! https://t.co/QyJlD5qJZf',following9
user2,"b'@BirdyBirdy110 We are not mocking or sneering, we are pointing out her vile persona might well be the reason.'",following9
user2,b'This EDL member is a bit baffled why no one want to sit and listen to her racist shit all Xmas https://t.co/WYKRiXErEl',following9
user2,b'A festive Xmas message from the Tories https://t.co/kzSeIXpQYS',following9
user2,b'@rainbowcolors77 You are supporting a neo Nazi and you call us traitors?  You are the traitor here dear.',following9
user2,b'@daB_I_mA @Nigel_Farage What are you foaming at the mouth about?',following9
user2,"b'RT @SunApology: Hate preacher Rod Liddle in today\'s\nSun. Muslims are a ""primitive people who loathe our culture."" \n\nVile. https://t.co/YafW\xe2\x80\xa6'",following9
user2,b'Hi @Nigel_Farage you complete muppet. Is this extremist from the EDL one of the extremists you are on about whilst\xe2\x80\xa6 https://t.co/43V30buBBu',following9
user2,"b""Talking of working with extremists, here is Nigel Farage with EDL's Andy Edge. Sue Farage - donate to HOPE not Hate\xe2\x80\xa6 https://t.co/tXL71P9kb7""",following9
user2,"b""Talking of working with extremists, here is Nigel Farage with EDL's Andy Edge. Sue Farage - donate to HOPE not Hate https://t.co/ZWzUvBfKGv""",following9
user2,b'We have little paranoid moron of the day right here folks https://t.co/oFHwdX8mEs',following9
user2,b'@cliverennison Police Scotland',following9
user2,"b""Nigel Farage has used the Berlin tragedy to attack Jo Cox's widow Brendan &amp; HOPE not hate.  Please help sue him &amp; RT https://t.co/ZWzUvAY9OX""",following9
user2,"b""Convicted racist Shuan Moth has found a black fella's Ipad on the bus and is planning to put it on Ebay. Please RT https://t.co/gyfdpiujVH""",following9
user2,"b""RT @bigvaldrewski: Moronic racists at Lancaster EDL have gone full on white pride, but remember folks they're not racist\xf0\x9f\xa4\x94\xf0\x9f\x99\x88 @edlnews @hopeno\xe2\x80\xa6""",following9
user2,b'These Brxieteers need a safe space after @GaryLineker told a joke about Brexiteers on #bbc #hignfy https://t.co/yaZP7GscTb',following9
user2,b'Have you ever seen two people looking so awkward doing a peace sign? It is Ed and the bacon sarnie but shittier and\xe2\x80\xa6 https://t.co/oO9eYy3lUS',following9
user2,b'We would like to thank @mypicturecouk for refusing to make a print of Adolf Hitler for neo Nazi Shuan Moth https://t.co/8VCDIu9egv',following9
user2,"b""RT @Eyestotheleft: Bye bye #nazi #National #Action, you are about to be banned, please don't come back. No Pasaran #UAF #Antifa @edlnews @n\xe2\x80\xa6""",following9
user2,"b""@BBCNWT @LatrodectusV you will be referring to them as 'alt-right' before we know it""",following9
user2,b'@nojuboys @Bonehillpedia Sorry snowflake. i will not make you feel sh1tty any more... oh nag on... it is fun',following9
user2,b'@nojuboys @Bonehillpedia Off you go snowflake',following9
user2,b'@nojuboys @Bonehillpedia We do not care about your whining. Go and whine to your 34 followers son',following9
user2,"b'@Alfred_Lapin @lucianaberger @ASPolice That is fine snowflake, if thinking that makes you feel better'",following9
user2,b'@nojuboys @Bonehillpedia I will call you a bellend if that is OK',following9
user2,b'@nojuboys @Bonehillpedia And who are you again?',following9
user2,b'@robie_razor Stop whining Robie.',following9
user2,b'@BadgoyNSF When another two years in prison is a massive win for you... well...',following9
user2,b'@robie_razor @lucianaberger You white supremacist clowns are such whiners',following9
user2,"b""@BadgoyNSF @unprisonplanet Bonehill most likely. Let's face it, it is all he has got to do now.""",following9
user2,b'@BadgoyNSF No. It is drinking pints of beer. A great result and another dent of in the far right',following9
user2,b'@BadgoyNSF @unprisonplanet No we are too busy having a drink to toast this fantastic occasion',following9
user2,b'@BadgoyNSF We will be lifting a few pints. Fantastic victory.',following9
user2,"b""Bonehill's inbred  supporters from the US are stamping their feet at the jailing of this arse clown. https://t.co/c5cZjBhM4Z""",following9
user2,"b'@BadgoyNSF @unprisonplanet Yep, we have worked for three years to see this day. Another loser locked up'",following9
user2,b'Zelo Street: Guido Fawked - Anti-Semitism Hypocrisy https://t.co/B1GAn0uQsw via @zelo_street @GuidoFawkes',following9
user2,b'@BadgoyNSF @unprisonplanet I am. fantastic result. Consecutive as well which means he has to serve his current sentence first :-)',following9
user2,b'@dinogoldie He has been given a five year control order',following9
user2,"b""Judge Spencer's summary of Joshua Bonehill's sentence (FULL TEXT - PDF) https://t.co/RWttlaJ41M""",following9
user2,"b'Mr Justice Spencer took into account Bonehill was due for release on April 28 2017 but said a consecutive sentence was ""fully justified"".'",following9
user2,"b'Justice Spencer told Bonehill-Paine: ""This was gravely oppressive racially aggravated harassment of the worst kind.""'",following9
user2,"b'Justice Spencer told Bonehill-Paine he was responsible for a ""cruel campaign of vile racist abuse"" on his ""obnoxious"" online newspaper.'",following9
user2,"b'Sentencing, Mr Justice Spencer told Bonehill that he had ""amassed a formidable record of hate crime"" at the age of just 24.'",following9
user2,"b""RT @Bonehillpedia: #bonehill That's two extra years on the 40 months he got for the inciting racial hatred charge. It's his worst possible\xe2\x80\xa6""",following9
user2,"b'RT @LivEchonews: BREAKING: Serial troll Joshua Bonehill-Paine, 24, jailed for the maximum of two\nyears for harassing Labour MP Luciana Berg\xe2\x80\xa6'",following9
user2,"b""Joshua Bonehill's two year sentence was consecutive meaning he will start it after his current release date.""",following9
user2,b'Pleased with the sentence Bonehill got for harassing @lucianaberger. Closure for those lesser known victims @ASPolice did not take seriously',following9
user2,b'Joshua Bonehill has received the maximum two year sentence for racial harassment of Luciana Berger',following9
user2,"b""As part of Joshua Bonehill's sentence, he will have to ask the police if he wants to access the internet for the next five years""",following9
user2,b'@jonnyjkyle @Purus_Sanguis3 Insect porn which i guess is better than the usual sex they are into (kids/relatives)',following9
user2,b'@Purus_Sanguis3 @jonnyjkyle You sound like you require some man love.',following9
user2,"b'If any of my 11,000+ followers want to rip the piss out of this inadequate moron, go for it but be careful, he is a\xe2\x80\xa6 https://t.co/tUA6wW9GVi'",following9
user2,b'@Purus_Sanguis3 Is this pointless exercise making you feel better snowflake?',following9
user2,b'@Purus_Sanguis3 Dull... already seen it.',following9
user2,"b'@Purus_Sanguis3 Cheers, much appreciate a picture of another inadequate little man with a persecution complex.'",following9
user2,b'@Purus_Sanguis3 Who cares what a illy little man like you thinks. i am off to buy Bonehill a Hanukkah to send to his prison.  Laters son',following9
user2,b'@Purus_Sanguis3 You sound like you need a cuddle little man.',following9
user2,"b'White nationalists are not what they used to be, this one is a proper whiney little snowflake. https://t.co/R7msa0KwKu'",following9
user2,b'@Purus_Sanguis3 Free? He has at least another couple of years in prison to do snowflake',following9
user2,b'@Purus_Sanguis3 I suspect it will be your tears flowing into a cup when Bonehill gets sentenced later snowflake.',following9
user2,b'@Purus_Sanguis3 You are the whiniest nationalist I have come across so far.',following9
user2,"b'@Purus_Sanguis3 And you are a complete idiot, one which I cannot take seriously.'",following9
user2,b'@Purus_Sanguis3 We are anti EDL you complete are clown. What is it with you grubby and tragic white power types and your inability to read?',following9
user2,"b""Christ, all that is left of Bonehill's supporters are whining Twitter clowns like this halfwit https://t.co/YiCvoGekMu""",following9
user2,"b'@Purus_Sanguis3 Oh stop whining.  Your brave hero said he was going to grandstand in court, instead he sat there shaking like a shitting dog'",following9
user2,"b""RT @Bonehillpedia: #bonehill Broken for lunch. Sentencing at 2:15. Bonehill's been a stupid Nazi.""",following9
user2,b'The Insider\xe2\x80\x99s blog: Darrin Kelly mocks court following lenient Dover sentence https://t.co/e23JPzpCKc',following9
user2,b'@BadgoyNSF Why is he phoning another oddball who will be spending his sad existence in prison?',following9
user2,b'@SLATFascists @bnpnottingham Post-bravery bravery lol',following9
user2,b'Joshua Bonehill is currently being sentenced at the Old Bailey for anti semitic attacks on MP @lucianaberger - More as we get it....',following9
user2,b'@BadgoyNSF I will certainly be sending him an xmas card ha ha.',following9
user2,b'@bnpnottingham Brave? Lol.  Bonehill was going to do the big grandstanding thing and then bottled it. Quiet as a mouse in court ha ha',following9
user2,"b""RT @Bonehillpedia: #bonehill I've been to two Joshua Bonehill trails and he's been GUILTY both times. Happy to be his unlucky charm.""",following9
user2,b'RT @kirkkorner: Luciana Berger speaks outside the Old Bailey after conviction of racist troll Joshua Bonehill-Paine https://t.co/omAtfcjBlx',following9
user2,b'@BadgoyNSF silly meme from silly whiny little man',following9
user2,"b'Joshua Bonehill-Paine is \xe2\x80\x9ctragic\xe2\x80\x9d and \xe2\x80\x9cpathetically wrong-headed\xe2\x80\x9d, His articles were \xe2\x80\x9cpathetic, puerile rubbish\xe2\x80\x9d https://t.co/38W52iqX8e'",following9
user2,b'@BadgoyNSF guilty. Now i hope they throw the book at him. Happy birthday Bonehill',following9
user2,b'@rcp123456 @ShulemStern @lucianaberger justice served.',following9
user2,b'Birthday present for Joshua Bonehill. A GUILTY verdict!',following9
user2,"b'RT @ShulemStern: #BREAKING: On his 24th birthday, Joshua Bonehill-Paine, is found GUILTY of anti-Semitic harassment of Jewish MP @LucianaBe\xe2\x80\xa6'",following9
user2,"b'@BadgoyNSF The quicker whiny little victims like you die out, the better as far as i am concerned.'",following9
user2,b'@BadgoyNSF @antifashonline Bored of whining and being a victim? Post a silly meme',following9
user2,b'@BadgoyNSF i am anti white embarrassing bellend which covers clowns like you. I am pro everything else',following9
user2,b'Another comedy article from the Daily Whiner. #bonehill https://t.co/xZqbIgkp2l',following9
user2,b'This EDLer is on the run:   WANTED: Manhunt launched after serious assault and violent burglary https://t.co/lWyzsuK92p',following9
user2,"b""Picture of the EDL's Stockport area leader, Andy Edge, cuddling up to new UKIP leader, Paul Nuttall. Please retweet. https://t.co/awp2graCsE""",following9
user2,b'RT @newsthump: It would be awful if this gloating UKIP Cllr found himself with fewer Twitter followers than @tasha4ctc after gloating like\xe2\x80\xa6',following9
user2,b'@onlyenglishjohn Do your knuckles drag along the floor? If so we will send you details.',following9
user2,"b""RT @ThomasPride: Leaving aside the American/Canadian thing @LouiseMensch, you do know Leonard Cohen's mother Masha was a Lithuanian Jew of\xe2\x80\xa6""",following9
user2,"b""Lest we forget how far right cash in on Remembrance &amp; can't proof read. The work of serial offender, the EDL's Dani\xe2\x80\xa6 https://t.co/j0QYmLxtCM""",following9
user2,b'RT @StopFundingHate: We\xe2\x80\x99re brandjamming the John Lewis Christmas ad!  Please share &amp; urge @JohnLewisretail &amp; @Waitrose to #StopFundingHate\xe2\x80\xa6',following9
user2,"b""The English Defence League's Christopher Bishop has a new tattoo #christlives https://t.co/oh9IkwGgEP""",following9
user2,b'@mrjamesob incitement to riot https://t.co/GP9r70cBNP',following9
user2,b'The English Defence League and planning to incite a riot #brexit https://t.co/XJHfTEkoPZ',following9
user2,"b""UKIP / EDL's Tony Oram has a discussion with a woman about #brexit and Muslims then asks her for some dirty photos https://t.co/GXmdnxhxBW""",following9
user2,b'@banterbear answer my question please',following9
user2,b'@Herr_Flikk Because it was screenshot from a UKIP Facebook group',following9
user2,"b'RT @PlanetZuma: @edlnews Surprising silence from ""disappointed"" politicians &amp; the police. Anyone interested in turning heat down @theresa_m\xe2\x80\xa6'",following9
user2,b'@Blakenburg8 There is no problem. Parliament get to vote on whatever dogs ear Theresa May makes of Brexit. Win/win.',following9
user2,b'@DavidHadley1973 Someone who used parliamentary sovereignty which you lot have been campaigning so hard for.  Well done!',following9
user2,"b'Some more death threats from UKIP voters towards Gina Miller ""She is a dead bitch walking""..... #brexit https://t.co/iPvBUl5uAJ'",following9
user2,b'Gina Miller should face jail for democratically obtaining a high court win according to there UKIP types #brexit https://t.co/3Jl24AJds5',following9
user2,"b""UKIP supporters plan to up their game and target Gina Miller's home #brexit https://t.co/HdysxIxd6s""",following9
user2,b'@TigonisYesis Incorrect. I strongly suspect you are a shouty bedwetting moron.',following9
user2,b'@TigonisYesis I suspect you are barely able to read the Beano you bedwetter.',following9
user2,b'@TigonisYesis You are an islamophobic prick so you are my enemy.',following9
user2,"b""@mattvonbe You mean you are unable to refute anything we post.   You're welcome.""",following9
user2,"b'@mattvonbe She has not fucked anyone over, she has ensured that our elected officials will scrutinize it before voting on it.'",following9
user3,"b""RT @jylgallou: Les fun\xc3\xa9railles d'Ivan Blot, intellectuel combattant pour sa patrie et sa civilisation auront lieu mercredi 17 octobre \xc3\xa0 10\xe2\x80\xa6""",following10
user3,b'Coutumes traditionnelles ?? https://t.co/3G7ah9ot8E',following10
user3,b'RT @vox_es: \xf0\x9f\x93\xa3\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 La #Espa\xc3\xb1aViva se siente orgullosa de su Historia y de pertenecer a una gran Naci\xc3\xb3n.\n\nFeliz #DiadelaHispanidad #12Octubre\xe2\x80\xa6',following10
user3,"b""RT @C_Lechevalier14: Multiplier les taxes n'aura pas d\xe2\x80\x99impact positif sur notre plan\xc3\xa8te.\nIl faut revoir notre mod\xc3\xa8le \xc3\xa9conomique, limiter le\xe2\x80\xa6""",following10
user3,b'@LuchiniNoemi Importare la poverta non puo arrichire una nazione!',following10
user3,b'RT @LuchiniNoemi: Gli immigrati ci pagheranno le pensioni ma il debito pubblico ricadr\xc3\xa0 sui giovanissimi italiani. \xf0\x9f\xa4\x94 \nBeh capisco che dire\xe2\x80\xa6',following10
user3,b'Un autre monde .. . https://t.co/uvc3CJLbfB',following10
user3,"b'RT @FratellidItaIia: Beni culturali, Rampelli: Il Governo faccia censimento opere trafugate, il Parlamento lavori per ambiente in\xc2\xa0Costituzi\xe2\x80\xa6'",following10
