user,tweets
user4,"b""Don't fret! I will be back live at 11 PM ET for another chance to attack smugness and groupthink. Tune in! #Tucker @FoxNews"""
user4,b'Thank you for joining tonight! https://t.co/S3eW8Df4nu'
user4,b'Thank you for joining! https://t.co/wSTtPCE7hm'
user4,"b'RT @FoxNews: #OttoWarmbier, freed by North Korea in a coma, to arrive in hometown Cincinnati for urgent medical care https://t.co/p1sqnDLpA1'"
user4,b'.@RichardGrenell :  #OttoWarmbier was not a priority for the Obama administration #Tucker #FoxNews'
user4,"b"".@RichardGrenell : @realDonaldTrump told Tillerson he had the full support of the U.S. Gov't to bring #OttoWarmbier home #Tucker #FoxNews"""
user4,b'.@Chadwick_Moore: Radical Islam wants gays dead and the left has been silent on terrorism being behind the Pulse shooting. #Tucker @FoxNews'
user4,b'Tucker takes on a Democratic Congressman\xe2\x80\x8b over AG Sessions: why continue this charade?! #SessionsHearing https://t.co/Iovn2RWLl8'
user4,"b"".@brithume: People making accusations don't really believe there is any treason. They are looking for ways to take down #Trump  #Tucker"""
user4,b'.@brithume joins me next with his take on the Sessions hearing  Tune in! #Tucker @FoxNews'
user4,"b""#Tucker: What we know is that Jeff Sessions had nothing to do with #Russia's involvement in the election @FoxNews"""
user4,b'.@RepSeanMaloney: Sessions should be allowed to run his agency but should not be involved with anything #Russia related #Tucker @FoxNews'
user4,"b""#Tucker: It's not right for members of the intelligence community to use their information for political gain @FoxNews"""
user4,b'#Tucker: our intel services are corrupt and it is making it hard to run the Government @FoxNews'
user4,"b'This professor is forced to relocate with his family after questioning a ""Day Without White People"" at Evergreen St\xe2\x80\xa6 https://t.co/7kffxlXOY9'"
user4,"b'.@DanRather says that ""Russia hacking"" is ""psychological Pearl Harbor"" for the U.S. .@krauthammer: that\'s a derange\xe2\x80\xa6 https://t.co/cl60EgIdV4'"
user4,"b""Activist advocates for Muslim 'safe spaces' here in the US https://t.co/NuNq4NW8Pi"""
user4,b'.@AnnCoulter on what she really thinks about the Comey hearing... and the RUSSIANS https://t.co/2wHgr2y3GL'
user4,b'.@Nigel_Farage: Theresa May could have made an historic mistake #UKElection2017'
user4,"b"".@DLoesch: there were so many red flags in #Comey's testimony. During this whole time he complicated things for himself #Tucker @FoxNews"""
user4,b'.@DLoesch: #Comey opened the door into an investigation of Loretta Lynch  #Tucker @FoxNews'
user4,b'.@DLoesch: I think an investigation into #Comey is warranted #Tucker @FoxNews'
user4,b'Comey admits to leaking information himself... and then reveals that a report about Trump in the New York Times was\xe2\x80\xa6 https://t.co/LQmGdYf7g4'
user4,b'.@DLoesch joins me next! Tune in everyone #Tucker @FoxNews'
user4,b'.@Nigel_Farage: so much of the establishment wants @realDonaldTrump to fail but they did not succeed in that today #Tucker @FoxNews'
user4,b'.@Nigel_Farage: Nothing that came out today lays a finger on @realDonaldTrump #Tucker @FoxNews'
user4,"b'RT @FoxNews: .@JoeConchaTV: ""When you go ahead with unnamed sources...you don\'t know about their agenda."" #Tucker https://t.co/pLFbav1gIm'"
user4,b'Thanks for joining! https://t.co/FKbZOPriPL'
user4,b'.@JoeConchaTV: Journalists are saying crazy things right now because the goal is to say something that goes viral #Tucker @FoxNews'
user4,b'.@JoeConchaTV: There is alot of danger when using anonymous sources &amp; the #MSM has been wrong on their coverage of #Trump #Tucker @FoxNews'
user4,"b"".@krauthammer: It's strange that the only thing not leaked so far was that @realDonaldTrump was not under investigation #Tucker @FoxNews"""
user4,"b"".@krauthammer: #Comey's reason for not going public is very weak. #Tucker @FoxNews"""
user4,b'.@krauthammer: It was not a good day for @realDonaldTrump or Jim Comey #Tucker @FoxNews'
user4,b'#Tucker: The Russia investigation is paralyzing our government and there is no proof that it is real @FoxNews'
user4,b'#Tucker: The #FBI has been exposed as a battleground. We are involved in a man-made disaster @FoxNews'
user4,b'Obama lectures America again from overseas. .@MarkSteynOnline\xe2\x80\x8b: everything he said was a condescending put-down of\xe2\x80\xa6 https://t.co/KJQS5VdhMs'
user4,"b'RT @FoxNews: Swalwell: ""We know that Russia did go into voting systems, and we don\'t want them to go any farther in the next election."" #Tu\xe2\x80\xa6'"
user4,"b""RT @FoxNews: 'If This is Watergate, What's the Crime?': Tucker Spars with Dem Rep on Russia | #Tucker https://t.co/7vXULRNtiM"""
user4,b'.@CLewandowski_: it is clear that @realDonaldTrump has never been under investigation #Tucker @FoxNews'
user4,b'.@CLewandowski_: @realDonaldTrump made the decision to remove a person that was no longer capable of running the #FBI #Tucker @FoxNews'
user4,"b'.@CLewandowski_: Unlike Obama, @realDonaldTrump is hands on and wants to make sure we have the best DOJ for the country #Tucker @FoxNews'"
user4,"b'Black Lives Matter\xe2\x80\x8b group in New York holds an ""exclusively black"" Memorial Day party... and asks all other races t\xe2\x80\xa6 https://t.co/fEcyqSzWC9'"
user4,"b""RT @FoxNews: 'Hostile, Separatist and Crazy': Tucker Spars With 'BLM' 'Blacks-Only' Memorial Day Party Supporter https://t.co/7YkuAFEPee |\xe2\x80\xa6"""
user4,b'.@AshPratte: I think @lenadunham lost the election for @HillaryClinton #Tucker @FoxNews'
user4,b'Thanks for joining! https://t.co/mvjoM55X1G'
user4,b'RT @FoxNews: .@lutherstrange: #SanctuaryCities should foot the bill for border wall. #Tucker https://t.co/jRuvU8SulK'
user4,b'Thanks for joining! https://t.co/EysJckPI6l'
user4,"b"".@SenatorStrange: I don't think it makes sense for tax dollars to go to cities that don't follow the law #Tucker @FoxNews"""
user4,"b"".@SenatorStrange: #SanctuaryCities don't follow the law. They don't cooperate with police #Tucker @FoxNews"""
user4,b'The real crime in Washington: LEAKS. A woman by the name of Reality Winner is arrested... and she was no fan of Pre\xe2\x80\xa6 https://t.co/Y0g9UQWqJC'
user4,"b"".@brithume: We couldn't design a politician that the #MSM would dislike more than they do @realDonaldTrump #Tucker @FoxNews"""
user4,"b"".@brithume: Who wouldn't mind if there were some back channels in this government that were leak proof  #Tucker @FoxNews"""
user4,b'Why is the #MSM obsessed with Jared Kushner? @brithume joins us next with his wisdom! #Tucker @FoxNews'
user4,"b"".@DouglasKMurray: Politicians brought terrorism into Europe and don't seem to know how to solve it  #Tucker @FoxNews"""
user4,b'.@BryanDeanWright: We have to investigate the leaks and let the #FBI do an investigation  #Tucker @FoxNews'
user4,b'@krystalball: if someone thinks it is worth risking jail time to get information out there it is their right to leak it  #Tucker @FoxNews'
user4,"b'Tune in for the latest on the #NSALeak, the attack at #NotreDame, the #MSM obsession with Jared Kushner and much more #Tucker @FoxNews'"
user4,"b'RT @FoxNews: We remember, and give thanks. #DDay https://t.co/KvJGYLQlUe'"
user4,"b'.@TomiLahren on Evergreen State College being shut down by a ""violent"" student mob: the fact this is happening in A\xe2\x80\xa6 https://t.co/iV1CxIco8y'"
user4,b'Thanks for joining! https://t.co/04t1W4nHLa'
user4,b'What is the weirdest story of the day? The #TopThat panel weighs in next @ErinMcPike &amp; @KathHL #Tucker @FoxNews'
user4,b'.@peterschweizer: The #FBI continues to look into the #ClintonFoundation for several things including pay-to-play  #Tucker @FoxNews'
user4,b'.@TomiLahren: The mob protests at #EvergreenUniversity are un-American. they are disgusting   #Tucker @FoxNews'
user4,b'Terror strikes again.. but we see the same response from our leaders in government and the media each time. https://t.co/K26Ev7Oggs'
user4,b'.@MustafaTameez: Terrorists thrive by dividing us. It is how the recruit  #Tucker @FoxNews'
user4,b'.@MustafaTameez: The real threat is homegrown terror and we need to go after it. #Tucker @FoxNews'
user4,b'.@krauthammer: There is a danger when the West is only teaching the flaws of the U.S. and ignoring the greatness.  #Tucker @FoxNews'
user4,b'#Tucker: Fanatics from other countries want us to change our way of life and our leaders are helping them @FoxNews'
user4,"b'Big show tonight @krauthammer on the #MSM attack on @realDonaldTrump, travel ban latest, @TomiLahren and much more tune in! #Tucker @FoxNews'"
user4,b'.@TomiLahren looking forward to discussing all the craziness on college campuses these days. Tune in everyone!\xe2\x80\xa6 https://t.co/ne45SlzSuO'
user4,"b""The elite are outraged over Trump's climate decision. So why did #hillaryclinton\xe2\x80\x8b take a private jet to a fundraise\xe2\x80\xa6 https://t.co/BYW3ROr6Ow"""
user4,b'.@kathygriffin suddenly plays the victim. This is what .@AnnCoulter has to say about it. https://t.co/0MtzHK5jVZ'
user4,b'Tucker takes on... a champion whistler. https://t.co/3ZIaSuG4R7'
user4,b'.@cwullman : Everyone has a simple gift. Mine just happens to be whistling. #Tucker @FoxNews'
user4,b'The #HappyWhistler @cwullman is here next. Tune in! #Tucker @FoxNews'
user4,"b"".@MetodijaKoloski: It's hard to believe that students in #Macedonia tanked @HillaryClinton's well funded campaign #Tucker @FoxNews"""
user4,b'.@HillaryClinton blamed Macedonia for her loss. We will update you on the latest next! #Tucker @FoxNews .'
user4,"b""#Tucker: Why should we support something that doesn't put CO2 limits on China or India? @FoxNews"""
user4,b'Thanks for joining! https://t.co/ogjjjOQoJm'
user4,b'.@AnnCoulter: The left is so hysterical because @realDonaldTrump has challenged their religion #Tucker @FoxNews'
user4,"b"".@AnnCoulter: Lots of us in America don't believe the hysteria over Global warming  #Tucker @FoxNews"""
user4,"b"".@AnnCoulter: @realDonaldTrump didn't attack @kathygriffin just by commenting on her photo shoot #Tucker @FoxNews"""
user4,b'.@AnnCoulter : Victims are the biggest bullies in the country #Tucker @FoxNews'
user4,b'#Tucker: Claiming to be a victim is now an excuse to do anything. It is becoming a scapegoat @FoxNews'
user4,"b""Don't miss @SteveHiltonx's new show which premieres Sunday at 9PM ET on @FoxNews. It is definitely a must see! #Tucker"""
user4,b'.@SteveHiltonx joins the #FriendZone next. Tune in #Tucker @FoxNews'
user4,"b"".@MikeDeWine: Drug companies convinced doctors and the public that #Opioids weren't dangerous #Tucker @FoxNews"""
user4,b'.@MikeDeWine: 10-12 people a day die in Ohio bc of #Opioids.  Foster care is overflowing with kids that have lost parents #Tucker @FoxNews'
user4,b'.@Nigel_Farage: It took me a while to respond to the accusation of being a #Russian agent because I was too busy laughing #Tucker @FoxNews'
user4,"b"".@Nigel_Farage: I've never been to #Russia, I've never done business with Russia I have no political connections w/ Russia #Tucker @FoxNews"""
user4,b'.@Nigel_Farage: Accusing me of being an agent of #Putin is a case of #FakeNews if I have ever heard it #Tucker @FoxNews'
user4,b'.@Nigel_Farage joins me next to talk about being named a person of interest in the Russia investigation. Tune in! #Tucker @FoxNews'
user4,b'Dem Strategist: @HillaryClinton had a great message until #Comey released his letter. She was up in the polls #Tucker @FoxNews'
user4,b'#Tucker: @HillaryClinton attacked and blamed #Obama and the #DNC  for her loss. That is insane. @FoxNews'
user4,"b"".@krauthammer: @SenSanders had a message. @HillaryClinton did not have a message and that's why she ended up losing #Tucker @FoxNews"""
user4,b'.@krauthammer: the best thing for the Democratic party is the end to the Clinton Dynasty... @realDonaldTrump did that #Tucker @FoxNews'
user4,b'.@krauthammer: @HillaryClinton is acting childish. She was the worst imaginable candidate #Tucker @FoxNews'
user4,b'.@MayorLevine: It is a global agreement that if we lower greenhouse emissions the waters will stop rising  #Tucker @FoxNews'
user4,"b"".@MayorLevine: We gave up leadership today with @realDonaldTrump's announcement #Tucker @FoxNews"""
user4,b'.@MayorLevine: As the world is getting hotter ocean levels are rising &amp; that is impacting Miami Beach &amp;all coastal cities #Tucker @FoxNews'
user4,b'RT @FoxNews: BREAKING NEWS: Former FBI Director James Comey will testify in front of Senate Intelligence Committee next Thursday. https://t\xe2\x80\xa6'
user4,b'.@HillaryClinton\xe2\x80\x8b is back with some interesting theories about her election loss. Tucker to .@MarkSteynOnline\xe2\x80\x8b: you\xe2\x80\xa6 https://t.co/lA8BQwcW0m'
user4,"b""Bishop accuses Pres Trump of ethnic cleansing. Tucker: you're a bad representative of your faith! https://t.co/6qGfJxgSou"""
user4,"b"".@ddroyster: @realDonaldTrump's budget is ethnic cleansing  #Tucker @FoxNews"""
user4,"b'.@ddroyster: @realDonaldTrump\'s past statements show he wants to ""Make America white again"" not ""make America great again"" #Tucker @FoxNews'"
user4,"b"".@ddroyster: @realDonaldTrump's budget is offensive. He has contempt for anyone that doesn't look like him. It is racial #Tucker @FoxNews"""
user4,b'Thanks for joining! https://t.co/e2wkPi3K4N'
user4,"b'RT @FoxNews: .@MarkSteynOnline: ""Right now, Hillary is telling the American people: Whatever happens, the Russians are behind it."" #Tucker\xe2\x80\xa6'"
user4,b'.@BenKissel: @kathygriffin crossed the line and it will cost her monetarily @FoxNews #Tucker'
user4,"b"".@BenKissel: The GOP should stand up and say they don't agree with what @kathygriffin did but she has the right to do it @FoxNews #Tucker"""
user4,b'#Tucker: Comedy is dead...politics killed it @FoxNews'
user4,b'.@MarkSteynOnline: The Democrats and @HillaryClinton can not get over the fact that she lost to @realDonaldTrump #Tucker @FoxNews'
user4,b'.@MarkSteynOnline joins me now! Tune in #Tucker @FoxNews'
user4,b'Beautiful piece by Janice Dean: https://t.co/D7kT1c6BZf'
user4,"b""THE VIOLENT LEFT: .@CNN's .@kathygriffin  holds up a bloodied Trump head in an ISIS-style photo. https://t.co/sv0oHOK3eN"""
user4,b'Thanks for joining! https://t.co/HEkBRaoxZd'
user4,b'Congrats for bringing the most over the top story to #TopThat tonight! https://t.co/C82WRUvolK'
user4,b'Tune in next for #TopThat where the panel shares the weirdest story of the day! #Tucker @FoxNews'
user4,"b""RT @FoxNews: .@TuckerCarlson: The Left's 'Diversity Agenda' Is 'Totalitarian, and It Is Everywhere' | #Tucker \nhttps://t.co/FoCJemwkjE"""
user4,b'.@ElectionLawCtr: California is an example of a state where alien voting makes a difference #Tucker @FoxNews'
user4,b'.@ElectionLawCtr: Foreigners are getting on the voting rolls.  #Tucker @FoxNews'
user4,b'Portland Stabbings: the media/left are quick to blame Trump... but the killer was a Bernie fan who also hated Jews\xe2\x80\xa6 https://t.co/q6Im9MJf10'
user4,b'.@brithume: Campuses are supposed to be the places where controversial speech is encouraged #Tucker @FoxNews'
user4,"b"".@brithume joins us next. You don't want to miss him! @FoxNews #Tucker"""
user4,"b'Why are Americans turning away from ""dirty jobs""? .@mikeroweworks https://t.co/8vasUBYiBt'"
user4,"b'Professor called ""racist"" by a student mob for objecting to a day without white people on campus. He now says the p\xe2\x80\xa6 https://t.co/qg68gHUnNb'"
user4,b'.@mikeroweworks: If you have a skill that is in demand you can work anywhere you want. You can write your own ticket!  #Tucker @FoxNews'
user4,b'.@DanaRohrabacher: @realDonaldTrump is doing a good job. He is showing the World the USA is no longer a pushover #Tucker @FoxNews'
user4,"b'RT @FoxNews: .@DanaRohrabacher: ""Our primary enemy is no longer the Soviet Union...Our priority enemy now has to be radical Islamic terrori\xe2\x80\xa6'"
user4,b'.@DanaRohrabacher: They keep looking into these sinister allegations against @realDonaldTrump but there is nothing there #Tucker @FoxNews'
user4,b'Tucker to the mainstream media: tell us something that matters! https://t.co/1e7YJ9oNCy'
user4,"b'RT @FoxNews: .@TuckerCarlson: ""Bias may not be the worst thing about the press. The worst thing is how shallow &amp; dumb they mostly are."" #Tu\xe2\x80\xa6'"
user4,b'.@krystalball: #Comey was out of bounds during the election and his actions did hurt @HillaryClinton #Tucker @FoxNews'
user4,b'.@krystalball: We need new leaders and new faces in the Democrat party #Tucker @FoxNews'
user4,"b"".@krystalball: @HillaryClinton should've been able to win but the Dem party has moved from their roots of the working class #Tucker @FoxNews"""
user4,"b'Big show tonight! Tune if for wise words from @krauthammer , life lessons from @mikeroweworks and much more! #Tucker @FoxNews'"
user4,b'Great to see you! Thanks for joining. https://t.co/zovvZTRxLl'
user4,b'.@WhitlockJason: Everything has gone PC. We are so afraid to offend anyone that we are silencing people  #Tucker @FoxNews'
user4,b'.@WhitlockJason: Some of the viewership loss by @espn is caused by the move to the left #Tucker @FoxNews'
user4,b'Tucker takes on .@ChelseaClinton https://t.co/DnwRVBA3Fs'
user4,b'RT @FoxNews: Atheists shut down Bible Club for first and second graders  #Tucker https://t.co/PjQtoOWHNm'
user4,"b""RT @FoxNews: Dan Barker on school Bible Club: There are families who wish to protect their children from the depravity &amp; the violence that'\xe2\x80\xa6"""
user4,b'Tucker: the left has gone insane https://t.co/Uq3bLTv0Xk'
user4,b'What is contributing to the growing heroin crisis in Massachusetts? @HowieCarrShow is here next. #Tucker @FoxNews'
user4,b'.@DanBarkerFFRF: There is a difference between free speech and government speech #Tucker @FoxNews'
user4,b'.@MudcatSaunders: My Democrat party has lost its way #Tucker @FoxNews'
user4,b'.@GOPBlackChick: How much money are we going to spend on the Russia investigation when there is no conclusive evidence? #Tucker @FoxNews'
user4,b'.@MudcatSaunders: Rural people that feel like they have been screwed over and forgotten are the reason that @realDonaldTrump won #Tucker'
user4,b'Plausible or preposterous? @SecretaryCarson says that poverty is due to choices and not circumstances. Our panel weighs in next @FoxNews'
user4,b'.@BryanDeanWright: Finding the source of the leaks in the Government needs to be a priority of the #FBI and the #DOJ #Tucker @FoxNews'
user4,b'#Tucker: The leaks coming out of DC are hurting our country @FoxNews'
user4,b'.@BryanDeanWright: Journalism has become about greed in far too many places in our country  #Tucker @FoxNews'
user4,b'.@DLoesch: The American people are tired of being ignored and lied to by the #MSM  #Tucker @FoxNews'
user4,b'.@DLoesch: The media has been looking the other way when it comes to the violence from the left  #Tucker @FoxNews'
user4,b'#Tucker: The left has gone insane @FoxNews'
user4,b'#Tucker Political violence is not coming from the GOP or @realDonaldTrump it is coming from the progressive left @FoxNews'
user4,b'#Tucker: How is the left blaming @realDonaldTrump for the body slam in Montana? @FoxNews'
user4,"b"".@katyperry\xe2\x80\x8b's answer to terror: no borders, no barriers. Does Tucker think it will work? https://t.co/IaotBIAynX"""
user4,b'NYC Council Member defends Puerto Rican Day Parade honoring terrorist Oscar L\xc3\xb3pez Rivera... and even compares him t\xe2\x80\xa6 https://t.co/Byboec6GVz'
user4,b'What is the weirdest story of the day? Tune in to #TopThat next with @LisaMarieBoothe and @GillianHTurner #Tucker @FoxNews'
user4,b'.@adamcarolla: We are sending kids to college just to get poisoned and indoctrinated by this horrible ideology #Tucker @FoxNews'
user4,"b'RT @FoxNews: .@CLewandowski_: ""These people who served under the #Obama administration will do anything they can to destroy this president.\xe2\x80\xa6'"
user4,b'.@adamcarolla joins us next! Tune in to @FoxNews #Tucker'
user4,b'.@CLewandowski_: Leaking information is not only a detriment to @realDonaldTrump but also to the American People #Tucker @FoxNews'
user4,"b'.@CLewandowski_: There is a ""deep state"" that does not support @realDonaldTrump and they should be removed from the gov\'t #Tucker @FoxNews'"
user4,"b"".@CLewandowski_: Don't believe everything you read in the #FakeNews #Tucker @FoxNews"""
user4,"b'.@CLewandowski_: My loyalty is to @realDonaldTrump and his agenda of cutting taxes, creating jobs, etc #Tucker @FoxNews'"
user4,b'.@Zac_Petkanas: The Democrat candidates are talking about the important issues like health care  #Tucker @FoxNews'
user4,b'.@Zac_Petkanas: Russia is a very important issue because there is an actual potential obstruction of justice happening #Tucker @FoxNews'
user4,b'#Tucker Why are the #Democrats focusing on the Russia conspiracy when the middle class is still dying?  @FoxNews'
user4,b'.@Nigel_Farage: @realDonaldTrump has the moral courage to fight terrorism. It would not be the case if @HillaryClinton won #Tucker @FoxNews'
user4,b'.@Nigel_Farage: We need to see some action from our leaders in response to the Manchester attack #Tucker @FoxNews'
user4,b'Tucker: research shows that radical views can be common among Muslims. https://t.co/2yZZpZcShY'
user4,b'.@brithume: The Manchester attack is particularly hideous because it attacked children. It was barbaric  @FoxNews #Tucker'
user4,b'The wise @brithume is here next! Tune in to @FoxNews #Tucker'
user4,b'.@JoeConchaTV: #MSM is so locked into @realDonaldTrump that they were too slow to cover a terror attack #Tucker @FoxNews'
user4,b'.@RPEddy: as #ISIS is losing land in Iraq and Syria they are attempting to recruit more people around the World #Tucker @FoxNews'
user4,b'.@TactiGoober: Terrorists want to kill the most people in the shortest amount of time #Tucker @FoxNews'
user4,"b'Terror rocks the U.K... young girls murdered... but some Brits are more concerned about .@KTHopkins\' ""hateful"" twee\xe2\x80\xa6 https://t.co/bpXJt1sv8S'"
user4,"b""@TactiGoober: You can't take a soft approach to protecting soft targets #Tucker @FoxNews"""
user4,"b""#Tucker: I've lost all faith that intellectuals in Washington can help make the World more stable @FoxNews"""
user4,"b""#Tucker: How does Russia's behavior in Eastern Europe threaten our national security? @FoxNews"""
user4,b'.@DavidTafuri: Russia is a threat to our Democracy...a threat to our way of life.  #Tucker @FoxNews'
user4,"b'.@KTHopkins: The message we are getting in the U.K. is that we accept the slaughter of our children but not ""hate speech""  #Tucker @FoxNews'"
user4,b'.@KTHopkins: Our children were slaughtered in the most awful way. We have a serious problem  #Tucker @FoxNews'
user4,b'.@KTHopkins: We need to be deporting the people behind these attacks and the people hiding them #Tucker @FoxNews'
user4,b'.@MaajidNawaz: What kind of world is it where we are supposed to accept the slaughter of our children? #Tucker @FoxNews'
user4,b'Manchester attack eyewitness Chris Pawley: there was no security whatsoever. https://t.co/yFiwR35qp1'
user4,"b"".@krauthammer\xe2\x80\x8b: Trump's trip to Saudi Arabia is a big deal... and it could reverse his fortunes. https://t.co/KVTSjjaqya"""
user4,b'.@seanhannity joins the #FriendZone tune in to @FoxNews #Tucker'
user4,b'.@VDHanson: There was evidence that people in the #Obama administration surveilled  people around @realDonaldTrump #Tucker @FoxNews'
user4,b'RT @TuckerCarlson: The left badly wants to remove Donald Trump from office... at any cost. .@DLoesch https://t.co/9hWB8lU7DI'
user4,b'The left badly wants to remove Donald Trump from office... at any cost. .@DLoesch https://t.co/9hWB8lU7DI'
user4,b'.@Zac_Petkanas: #Impeachment is not the right move but we need to make sure this investigation goes through in a robust way #Tucker @FoxNews'
user4,"b"".@DLoesch: The #TeaParty was never violent. It's not what we were about #Tucker @FoxNews"""
user4,"b"".@DLoesch: Violence isn't civil discourse. It's not reasonable. We're seeing it from people on the fringe and on the left  #Tucker @FoxNews"""
user4,b'#Tucker: Why has the left become so violent? @FoxNews'
user4,b'Double the fun! https://t.co/KSFHdZqIl4'
user4,b'Thanks for joining @jasoninthehouse https://t.co/Lkxlw4SKoh'
user4,b'Thanks for watching @AnnCoulter https://t.co/ZipZwjJVs7'
user4,"b'The White House rocked by non-stop leaks. .@CLewandowski_:  ""there are people who work in that building who don\'t s\xe2\x80\xa6 https://t.co/mmA0OWE88i'"
user4,b'Thanks for joining! https://t.co/STeQh5HssU'
user4,b'.@CLewandowski_:  @realDonaldTrump is going to build the wall and Mexico will pay for it #Tucker @FoxNews'
user4,"b"".@CLewandowski_: There are ppl in the WH &amp; the gov't that don't support @realDonaldTrump's agenda &amp; they shouldn't be there #Tucker @FoxNews"""
user4,"b"".@CLewandowski_: Don't believe the main stream media. Not everything they say is true #Tucker @FoxNews"""
user4,b'.@CLewandowski_: @realDonaldTrump is his own best messenger. He should talk directly to the people and says what is happening #Tucker'
user4,b'.@CLewandowski_: @realDonaldTrump has no reason to be concerned #Tucker @FoxNews'
user4,"b'.@CLewandowski_: Never, ever, ever did I see anyone in the campaign have conversations with a foreign government #Tucker @FoxNews'"
user4,"b""Big show starting now with @CLewandowski_ and all the reaction to to today's news. @FoxNews #Tucker"""
user4,b'Big news day. Hope you are all watching @SeanHannity right now! Then I am back live at 11P ET. #Tucker @FoxNews'
user4,"b""RT @FoxNews: Blackwater Founder: Ironically 'The Left Loved The USSR' 30 Years Ago | #Tucker https://t.co/pibCzl0Fo7"""
user4,b'We are back at 11 PM ET for a second helping of #TuckerCarlsonTonight so make sure to tune in to @FoxNews #Tucker See you soon!'
user4,"b'#Tucker on the violent situation outside the #TurkishEmbassy ""How do you allow that to happen on U.S. soil?"" @FoxNews'"
user4,b'Blackwater USA Founder: @realDonaldTrump needs to place one person in charge of Afghanistan #Tucker @FoxNews'
user4,"b""RT @FoxNews: .@TuckerCarlson: 'Tell Maxine Waters Her Dream Just Died' | #Tucker \nhttps://t.co/0If7L2sL5A"""
user5,b'Good. It\xe2\x80\x99s about time! https://t.co/SKytA9NHzW'
user5,b'RT @ABC: Three baby bear cubs who were abandoned by their mother were rescued by Bulgarian environmental officials and are now receiving ca\xe2\x80\xa6'
user5,"b'RT @RepDaveBrat: ""What\xe2\x80\x99s really revolutionary about Brat\xe2\x80\x99s proposal is its provision that, for the first time, authorizes HSA savings to be\xe2\x80\xa6'"
user5,"b'RT @AlanaKStewart: It\xe2\x80\x99s frightening to find out that the former heads of intelligence agencies like John Brennan, Clapper, James Comey,etc.\xe2\x80\xa6'"
user5,b'RT @DRUDGE_REPORT: POLL:  Half of Republicans say news media should be described as enemy of people... https://t.co/VpIYeSyWQd'
user5,b'This is stupid.  A parish priest would be fantastic. https://t.co/8yatcjntOG'
user5,"b'RT @MonicaCrowley: ""No collusion"" https://t.co/yiB6sK1BHM'"
user5,b'RT @FoxNews: Parkland teacher under fire for allegedly calling pro-Second Amendment student @KyleKashuv \xe2\x80\x98Hitler\xe2\x80\x99 in class https://t.co/1UYn\xe2\x80\xa6'
user5,b'RT @Nigel_Farage: The wishes of parents should be paramount in a free society. The state should not own our kids. https://t.co/onrtFtJBQj'
user5,b'RT @RaymondArroyo: BREAKING: The removal of Fr. Patrick Conway as chaplain of the House of Representatives was not spurred by his prayers o\xe2\x80\xa6'
user5,"b'Former Feinstein Staffer Hired Fusion GPS, Christopher Steele https://t.co/nvWffczmF4'"
user5,b'GOP SHD PUSH TURNOUT WITH THIS--&gt; Quinnipiac poll shows 70% of Dems want impeachment if they win back House. https://t.co/Yc9k7qAkVk'
user5,"b'When will we see the headline: \xe2\x80\x9cTrump Ends the Korean War\xe2\x80\x9d? Unlike Obama, he actually deserves the Nobel Peace Prize. @realDonaldTrump'"
user5,b'RT @juliamacfarlane: AFP get the history shot https://t.co/Rl4em6HavR'
user5,b'RT @Nigel_Farage: South Korea\xe2\x80\x99s Foreign Minister telling CNN that \xe2\x80\x9cclearly credit goes to President Trump\xe2\x80\x9d is priceless. https://t.co/expJS\xe2\x80\xa6'
user5,"b'RT @CNNPolitics: North Korean leader Kim Jong Un calls for ""new history"" at the Korean peace summit https://t.co/j5lG8Z9QVi https://t.co/ho\xe2\x80\xa6'"
user5,"b""RT @LifeZette: The Ohio Republican dismissed the former FBI director's claim that he shared no classified information with his personal fri\xe2\x80\xa6"""
user5,b'Keep your eye on China next week. Xi will play the NoKo card and knows @realDonaldTrump wants that deal.\nChina aims\xe2\x80\xa6 https://t.co/0hDZ5168jt'
user5,"b'Meanwhile, we STILL don\xe2\x80\x99t have a general counsel for the U.S. Navy! Charles Stimson is supremely talented and has b\xe2\x80\xa6 https://t.co/PZYvwXNu3l'"
user5,b'Stay right there because @Nigel_Farage will join us from London to analyze the heartbreaking story of little Alfie\xe2\x80\xa6 https://t.co/Xl8eJ1pSSF'
user5,b'NEXT: We reveal the dubious -- and possibly unlawful -- connection between a San Francisco law school and the drive\xe2\x80\xa6 https://t.co/kLiGGK37WL'
user5,b'Separating fact from fiction with our expert panel tonight talking about Bret Baier\xe2\x80\x99s interview with Comey. https://t.co/b6NKZZYosX'
user5,"b""Coming up on the Ingraham Angle: Jim Jordan joins us to dissect where Bret Baier tripped Comey up. Then we'll expos\xe2\x80\xa6 https://t.co/XqqhmUcjJd"""
user5,b'En route to the show. Don\xe2\x80\x99t miss the #Angle on @kanyewest\xe2\x80\x99s countercultural challenge to the entertainment industry\xe2\x80\xa6 https://t.co/FxTIneNFir'
user5,"b""RT @KimStrassel: Actually is stunning overall amount the head of the FBI claims to not have known. Didn't know Steele's name; didn't know h\xe2\x80\xa6"""
user5,b'Ford Cutting Car Lineup to Save Money and Stay Competitive | NBC 5 Dallas-Fort Worth https://t.co/nhZot8XAvx via @nbcdfw'
user5,b'RT @LarryOConnor: Understand: #AlfieEvans is a disabled child. Just like 2 of my children.  Just like every disabled person you know.  And\xe2\x80\xa6'
