user,tweets,follows
follower3,"b""RT @FoxNewsInsider: .@IngrahamAngle: Paul Ryan's Exit 'Indicates GOP Establishment is Out of Steam'\nhttps://t.co/QKVRpwXOSd""",user1
follower3,b'Joining us next to expose the enemies of free speech is @benshapiro\n\nThen: @DiamondandSilk join us to discuss Mark\xe2\x80\xa6 https://t.co/kmzyyZcHE6',user1
follower3,"b""Up next -- a can't miss Angle on what Paul Ryan's departure really means.  Stay tuned!""",user1
follower3,b'RT @RepSeanDuffy: About to join @IngrahamAngle on @FoxNews- tune in!',user1
follower3,b'Right now: Congressman Jordan\xe2\x80\x99s reaction to the developments on the Russia probe. @FoxNews https://t.co/V3L7NJCNwW',user1
follower3,"b'En route to studio. #DefendingtheFirst Series w/ @benshapiro. Also @Jim_Jordan big news,  @DiamondandSilk,\xe2\x80\xa6 https://t.co/hC8N0WvkSU'",user1
follower3,b'GET YOUR COPY NOW! https://t.co/O0ate5nddR',user1
follower3,"b""Alabama won college football's national championship last season, and head coach Nick Saban and the team were honor\xe2\x80\xa6 https://t.co/SOK5H9Z2LD""",user1
follower3,"b'RT @FoxNews: .@ByronYork: ""Collusion remains the heart of investigation\xe2\x80\x94 it is the big question."" https://t.co/PBxvexPxxH @IngrahamAngle ht\xe2\x80\xa6'",user1
follower3,b'Up next \xe2\x80\x94 House Intel Chair Devin Nunes will be here with his first response to the FBI raid on Michael Cohen. Stay with us!',user1
follower3,"b'A Syria trap, a China blink, a Mueller shift,  a Trump triumph...tonight on #TheIngrahamAngle 10pET @FoxNews.'",user1
follower3,b'Is @MichaelCohen212 wilting under the feds\xe2\x80\x99 pressure tactics? Why is he giving intvws to news outlets hostile to\xe2\x80\xa6 https://t.co/Shjk7aOZFH',user1
follower3,b'RT @SenTedCruz: Today I questioned Facebook CEO Mark Zuckerberg about Facebook\xe2\x80\x99s past censorship of conservative groups. I asked if the sam\xe2\x80\xa6',user1
follower3,"b'Student thinks University of Michigan\xe2\x80\x99s race requirement exists ""to get white people to be a little less racist"" https://t.co/ihsVh3T1hz'",user1
follower3,b'Five Ways Congress Can Stop the FBI\xe2\x80\x99s Trump-Russia Cover-Up https://t.co/xMFq8Cv5Wm via @LifeZette',user1
follower3,"b""Ingraham Warns \xe2\x80\x98Intolerant Left,\xe2\x80\x99 \xe2\x80\x98Speech Czars\xe2\x80\x99: 'Tables Can Turn Very Quickly' https://t.co/0VYlAko4ka via @cnsnews""",user1
follower3,b'Roll Tide! @AlabamaFTBL @realDonaldTrump https://t.co/N06CW3i7zN',user1
follower3,b'Far easier than passing something that improves the actual lives of Americans. Pathetic. https://t.co/ovX1DJ82HW',user1
follower3,b'RT @CraigSBPA: The Entitled Kennedys  #Chappaquiddick https://t.co/ovWVpVmRGv',user1
follower3,b'RT @ABC: This might be one of the most epic soccer goals of all time: Kansas high school soccer star Ashlyn delivers a front-flip throw to\xe2\x80\xa6',user1
follower3,"b'RT @Nigel_Farage: 65% of assessed ""child refugees"" coming to UK were actually adults. We are being taken for mugs. https://t.co/st43MUJMTx'",user1
follower3,b'RT @pnjaban: I joined @IngrahamAngle Monday night to discuss the unprecedented assault on @realdonaldtrump by the solons at the FBI/DOJ who\xe2\x80\xa6',user1
follower3,b'SWAMP v. @RepDeSantis: Attack misleads about vote by Ron DeSantis on farm bill https://t.co/Wi9lTFRg0u via @PunditFact',user1
follower3,"b""HYDRATE, PEOPLE! A few more words on Alzheimer's prevention: Tap water? Caviar? Twinkies? https://t.co/TojRalRXco""",user1
follower3,b'Interesting that most Syrian Christians are overwhelmingly against more US airstrikes in their country and believe\xe2\x80\xa6 https://t.co/snsAIwbfRj',user1
follower3,"b'LOVE IT: \xe2\x80\x9cHis 112th birthday is next month. His secret to a long life includes cigars, whiskey and speaking his min\xe2\x80\xa6 https://t.co/uTdj4cBCRo'",user1
follower3,b'Another Republican who wants us back in Syria but doesn\xe2\x80\x99t want to vote for it. Does the country support America goi\xe2\x80\xa6 https://t.co/X0r38C1uy6',user1
follower3,b'Facebook Has Been Accused Of Helping The Vietnamese Government Crack Down On Dissent https://t.co/DwLNEdtmkm',user1
follower3,b'Most in press will NEVER give @realDonaldTrump actual credit for policies and strategies that work.  Imagine if pri\xe2\x80\xa6 https://t.co/KAR95ewIqb',user1
follower3,"b'RT @marklevinshow: Mueller investigating $150,000 donation to Trump Foundation from\nRussian who gave millions to Clinton Foundation https:/\xe2\x80\xa6'",user1
follower3,b'(2 of 2) ...Qs to members of Congress who voted for the Omnibus: 1) How is this obscene borrowing making us stronge\xe2\x80\xa6 https://t.co/QMbSTpIR9a',user1
follower3,b'(1 of 2) Oh really? What is THEIR endgame with endless borrowing that we can never pay back? \xe2\x80\x9cRepublicans want to k\xe2\x80\xa6 https://t.co/6SmWwUyTOg',user1
follower3,b'RT @THR: Laura Ingraham makes no apologies in first show back from break https://t.co/7lugqSYuNX https://t.co/eWbh8TyXbG',user1
follower3,b'#Winning!  @realDonaldTrump https://t.co/qBgjX61dm4',user1
follower3,"b'RT @FoxNews: .@dbongino: ""They are not targeting a crime here. They are targeting #Trump."" https://t.co/La3ORwr6eP https://t.co/csDsR3c4CE'",user1
follower3,"b'RT @FoxNews: Attorney Harmeet Dhillon on @FBI raid targeting #Trump\'s attorney: ""This is outrageous and unprecedented."" https://t.co/La3ORw\xe2\x80\xa6'",user1
follower3,"b'RT @FoxNews: Solomon Wisenberg on Cohen raid: ""It is outstandingly aggressive."" https://t.co/La3ORwr6eP @IngrahamAngle https://t.co/TNdZ6eF\xe2\x80\xa6'",user1
follower3,b'RT @pnjaban: Great panel on @IngrahamAngle \xe2\x80\x94  these are dangerous times for our country. https://t.co/H7grERL4kO',user1
follower3,"b'RT @FoxNews: .@DiamondandSilk: ""We see the corruption that\'s going on in Washington, and we didn\'t like it. That\'s why we voted for @realDo\xe2\x80\xa6'",user1
follower3,"b'Facebook\xe2\x80\x99s Mark Zuckerberg Will Not Be Under Oath Before Senate Committee, But Compelled by Statute to Tell The Tru\xe2\x80\xa6 https://t.co/RBwCKFiLfV'",user1
follower3,b'\xe2\x80\x98We Don\xe2\x80\x99t Track Bots\xe2\x80\x99: What The Media\xe2\x80\x99s Russian Bot Coverage Is Getting All Wrong https://t.co/jfLFedtWY6',user1
follower3,"b'RT @FoxNews: .@DiamondandSilk to @facebook: ""What about our freedom of speech? This is censorship. You are censoring our voices."" https://t\xe2\x80\xa6'",user1
follower3,"b""Up next \xe2\x80\x93 the real danger behind the FBI raid on President Trump's personal lawyer. Stay with us! @FoxNews""",user1
follower3,b'I\xe2\x80\x99m back. Tune in for a blistering Angle right now! @FoxNews https://t.co/CylaSzCGfR',user1
follower3,b'Great to be back on such a huge news night. The Left\xe2\x80\x99s pathetic push to silence conservative voices...the @fbi raid\xe2\x80\xa6 https://t.co/wBgKpVBFiN',user1
follower3,b'Need body language expert back! Agree that @realDonaldTrump needs to uncross his arms at the Cabinet table.',user1
follower3,"b'With today\xe2\x80\x99s developments, @realDonaldTrump MUST expand his legal team\xe2\x80\x94time to hire a few stalwart, seasoned lawyer\xe2\x80\xa6 https://t.co/LSx9jsFJIC'",user1
follower3,b'The \xe2\x80\x9ccrime fraud\xe2\x80\x9d exception to attorney client privilege also extends to civil torts.',user1
follower3,b'Re. the raid of @realDonaldTrump att\xe2\x80\x99y Cohen\xe2\x80\x99s office: \xe2\x80\x9cBecause the attorney-client privilege belongs to the client\xe2\x80\xa6 https://t.co/2PreXwNUqI',user1
follower3,b'CBO report projects massive deficits during Trump administration https://t.co/mFmykRkKTa',user1
follower3,"b'RT @dbongino: Fascinating that Trump\xe2\x80\x99s actual attorney\xe2\x80\x99s office is raided for \xe2\x80\x9cevidence\xe2\x80\x9d while Cheryl Mills, Hillary\xe2\x80\x99s \xe2\x80\x9clawyer\xe2\x80\x9d (and potent\xe2\x80\xa6'",user1
follower3,"b'RT @realDonaldTrump: When a car is sent to the United States from China, there is a Tariff to be paid of 2 1/2%. When a car is sent to Chin\xe2\x80\xa6'",user1
follower3,"b'If by raiding the office of @realDonaldTrump\xe2\x80\x99s attorney, the @fbi violated Trump\xe2\x80\x99s attorney-client privilege, this\xe2\x80\xa6 https://t.co/KpLwrKlChM'",user1
follower3,"b'Expect @realdonaldTrump to strike Syrian forces again, with the same result: @EliLake says these half-measures are\xe2\x80\xa6 https://t.co/eG3bBZVvEC'",user1
follower3,b'Woz calls out Facebook for cashing in on personal data. https://t.co/A8E54PovX4',user1
follower3,b'HUNGARY DECIDES TO SAVE ITSELF: Viktor Orban victory in Hungary: German minister warns EU https://t.co/wXnJOgnWP4',user1
follower3,"b'Why does America not do air strikes in Africa where Islamist terrorists burn entire villages, kidnap and rape women\xe2\x80\xa6 https://t.co/JGdJXyK7Hv'",user1
follower3,"b'Acc. to the \xe2\x80\x9cexperts\xe2\x80\x9d we are supposed to never leave Syria, police their borders\xe2\x80\x94and yet leave our borders open for crossing by everyone.'",user1
follower3,b'On @Morning_Joe they are calling Syria the \xe2\x80\x9creal\xe2\x80\x9d war that @realDonaldTrump is missing while he focuses on the \xe2\x80\x9cfake\xe2\x80\x9d border war.',user1
follower3,b'RT @AndrewCMcCarthy: ICYMI; My weekend @NRO column: It Would Still Be Foolish for Trump to Talk to Mueller https://t.co/PW0M8Or3pD',user1
follower3,"b'To all those women diagnosed with breast cancer, read this. When I was diagnosed I went into overdrive on my usual\xe2\x80\xa6 https://t.co/WPCX1RBLdy'",user1
follower3,"b'RT @FoxNews: TONIGHT on ""Life, Liberty, &amp; Levin,"" @SarahPalinUSA sits down with @marklevinshow to discuss the border. Tune in at 10p ET on\xe2\x80\xa6'",user1
follower3,b'Parkland Hero Who Was Shot Five Times Rips Sheriff Israel https://t.co/igFkmpUZ6m',user1
follower3,"b'What is your alternative? @realDonaldTrump tried private negotiations, working with EU, WTO judgments...but China i\xe2\x80\xa6 https://t.co/v76tmdjwTi'",user1
follower3,"b'Hey, when you hear Sen. Ben Sasse slamming @realDonaldTrump trade policy\xe2\x80\x94remember he was one of those who reveled i\xe2\x80\xa6 https://t.co/fd2YOWCapd'",user1
follower3,"b'RT @FoxNews: Texas elected official gets misdemeanor, accused of berating a teen girl wearing #Trump t-shirt https://t.co/AT3pKscEcr'",user1
follower3,b'RT @DRUDGE_REPORT: Interest in concealed carry training sees 283% jump... https://t.co/yuwfnPhJe7',user1
follower3,b'RT @AP: BREAKING: Trump asks U.S. trade representative to consider $100 billion in additional tariffs against China as dispute escalates.',user1
follower3,b'RT @seanhannity: https://t.co/g7HMNaoOdV',user1
follower3,b'China is buying real estate all over the USA.  Here\xe2\x80\x99s one way they\xe2\x80\x99re making America more diverse. @realDonaldTrump https://t.co/DrGfscA6qN',user1
follower3,b'As seen this week in Minnesota.  \n(h/t MItchD) https://t.co/Bl8MOyPI6e',user1
follower3,b'Think of all the $$ &amp; brave troops we\xe2\x80\x99ve sacrificed in the Middle East as China grew huge surpluses...methodically\xe2\x80\xa6 https://t.co/efeGhl3pcV',user1
follower3,b'Part of \xe2\x80\x9cChina 2025\xe2\x80\x9d Plan to Dominate\xe2\x80\x94&gt; Chinese entities eyeing $43 billion Alaska LNG send large delegation to stu\xe2\x80\xa6 https://t.co/1Pg0ifZFxY',user1
follower3,"b'TARIFFS IMPOSED=U.S. JOBS NextEra Energy, Inc. (NYSE: NEE) and Shanghai, China-based JinkoSolar Holding Co., Ltd. (\xe2\x80\xa6 https://t.co/5FVHdxs3J8'",user1
follower3,b'JPII stood up to Communist Russia. @Pontifex is empowering Communist China. God help us. https://t.co/7bgriSugAM',user1
follower3,b'I\xe2\x80\x99m sure none of the one million will try voting though. https://t.co/Ms7IoAHdXG',user1
follower3,b'I\xe2\x80\x99m sure all this growth was set in motion by Obama\xe2\x80\x99s smart economic policies. https://t.co/b9gndJ59Io',user1
follower3,b'Yes https://t.co/jcMKCsToKx',user1
follower3,b'RT @DRUDGE_REPORT: TRUMP SOARS TO 51% APPROVAL... https://t.co/JdE5gGMRkq',user1
follower3,b'RT @TheMasters: The 2018 Champions Dinner portrait. #themasters https://t.co/DTG3wHmYbq',user1
follower3,"b""RT @AP: Korean War pilot who earned Medal of Honor after crashing plane in attempt to save his wingman, the Navy's first black combat pilot\xe2\x80\xa6""",user1
follower3,b'The only reason China is responding with tariff threat is bc it thinks GOP Congress will be successful in convincin\xe2\x80\xa6 https://t.co/VeRMcsWj2R',user1
follower3,b'Remember when Obama promised to get tough on China? He didn\xe2\x80\x99t deliver.  https://t.co/xKjPMzvQwI',user1
follower3,"b'In the 1980s, Republican consensus was strong that limiting trade &amp; college opportunities w/ Russians was smart for\xe2\x80\xa6 https://t.co/Y393Y36Z0N'",user1
follower3,b'PRESS CHECK: (April 2017) China President could play Trump at Mar a Lago.  @michaelauslin https://t.co/vDzyI6yeGu',user1
follower3,b'Oh really! #flashbackfollies https://t.co/PZN9C6tQQZ',user1
follower3,b'FACT: There are a lot of ppl on Wall Street who are making a lot of $$ in the decline of the U.S. Of course they\xe2\x80\x99re\xe2\x80\xa6 https://t.co/6y2FxYscGL',user1
follower3,"b'Where are all the neocons and their \xe2\x80\x9cfreedom agenda\xe2\x80\x9d? China literally has a dictator for life, Christians persecute\xe2\x80\xa6 https://t.co/1WLW5i94MK'",user1
follower3,b'Read abt the Chinese \xe2\x80\x9cMade in China 2025\xe2\x80\x9d plan.  All their actions are geared toward dominating every major industr\xe2\x80\xa6 https://t.co/AZ8xnnA6Uf',user1
follower3,"b'\xe2\x80\x9cAlleged\xe2\x80\x9d? 200pp report by USTR on China cheating, IP theft, taking positions in US co\xe2\x80\x99s w/ state $ \xe2\x80\x94 concluding th\xe2\x80\xa6 https://t.co/VIBm46Xe4r'",user1
follower3,b'Mueller Downgrades Trump\xe2\x80\x99s Role in the Russia-Collusion Investigation https://t.co/zXsZPIDlvm',user1
follower3,"b'RT @seanhannity: Tonight on #Hannity I\xe2\x80\x99m joined by @SaraCarterDC, @GreggJarrett, @JesseBWatters, @AlanDersh and much more. Tune in at 9:00\xe2\x80\xa6'",user1
follower3,b'RT @MariaBartiromo: Breaking news much better than expected @ADP up 241-k vs estimate of 205-k @MorningsMaria @FoxBusiness @dagenmcdowell',user1
follower3,"b'RT @FoxNews: .@POTUS: \xe2\x80\x9cWe have immigration laws that are laughed at by everybody and it\xe2\x80\x99s got to be changed. We need the wall, we need the\xe2\x80\xa6'",user1
follower3,b'The alternative to @realDonaldTrump\xe2\x80\x99s hard line w/trade cheaters is what exactly? Turn our entire tech sector to Ch\xe2\x80\xa6 https://t.co/2mJqn8XrvL',user1
follower3,b'Anyone complaining about the imposition of tariffs on countries systematically and brazenly cheating in trade deals\xe2\x80\xa6 https://t.co/MgbenUD24X',user1
follower3,"b""MyPillow Ignores Liberal Outrage, Refuses to Pull Ads from Laura Ingraham's Fox News Show https://t.co/zFvZld4n8l via @BreitbartNews""",user1
follower3,b'FOX News Channel Continues to Top Cable News Landscape in Both Total Day and Primetime for 65 Consecutive Quarters\xe2\x80\xa6 https://t.co/DuOJKf2Yfj',user1
follower3,"b'RT @MyPillowUSA: We did not take our advertising down from @IngrahamAngle and @FoxNews, nor do we intend to. @seanhannity'",user1
follower3,b'Fox News states support for Laura Ingraham despite advertiser fallout https://t.co/oskeg0TcIM',user1
follower3,b'RT @FoxNews: Students at Florida high school stage walkout in support of Second Amendment https://t.co/u8qoYHEqlW',user1
follower3,"b'RT @FoxNews: .@RepMarkMeadows on alleged FBI wrongdoing: ""We\'re putting the pieces of a puzzle together, but the DOJ are keeping some of th\xe2\x80\xa6'",user1
follower3,b'The Lord\xe2\x80\x99s Descent into Hell... https://t.co/lL7YVZu1ow',user1
follower3,b'My seat-mate son drew me an Easter present pre-flight. #Blessings #HappyEaster https://t.co/iSuMZn9Tde',user1
follower3,"b""RT @ABC: This 10-year-old boy enjoying a wheelchair swing at an Arkansas park is the most heartwarming thing you'll see today. https://t.co\xe2\x80\xa6""",user1
follower3,b'The Resurrection is upon us! The sky in Geo\xe2\x80\x99town on way to Stations. To all our viewers &amp; listeners\xe2\x80\x94a blessed Easte\xe2\x80\xa6 https://t.co/l3l9mmsD97',user1
follower3,b'https://t.co/HI6iBYsP9l',user1
follower3,"b'RT @RaymondArroyo: ""Good Friday is the drama of the love by which our every day is sustained.\xe2\x80\x9d - Fr. Richard John Neuhaus https://t.co/6bV4\xe2\x80\xa6'",user1
follower3,"b'RT @RaymondArroyo: A Good Friday meditation by Father Richard John Neuhaus.  Dwell on this: ""Through Mary he received his humanity, and in\xe2\x80\xa6'",user1
follower3,b'RT @RaymondArroyo: Tune in TONIGHT for a special Good Friday edition of the @IngrahamAngle on @FoxNews. Did the Pope really say hell did no\xe2\x80\xa6',user1
follower3,b'RT @RaymondArroyo: VIDEO: My take on why the Rosanne reboot surprised Hollywood and what it means.  My @IngrahamAngle appearance. WATCH: ht\xe2\x80\xa6',user1
follower3,b'RT @FLOTUS: Wishing everyone happiness and health on this #GoodFriday. https://t.co/I49O9pZaoG',user1
follower3,b'Thank you for reminding us.  The rise of anti-semitism in France must be exposed and resisted. https://t.co/KmZvtqjRph',user1
follower3,"b'REMEMBER--&gt;Obama, Hillary &amp; Biden supported the 2006 Secure Fence Act:  Homeland Security secretary: Border walls w\xe2\x80\xa6 https://t.co/qG0hhqF6T6'",user1
follower3,b'RT @FoxNews: Sailors assigned to Los Angeles-class attack submarine USS Topeka are greeted by family and friends during a homecoming celebr\xe2\x80\xa6',user1
follower3,b'More Than Half of Americans Say U.S. Is Not Tough Enough on China https://t.co/l0eKvDMRoY via @BreitbartNews',user1
follower3,"b""We've got exclusive new info about the firing of the FBI's Andrew McCabe. @Jim_Jordan and @RepMarkMeadows join us to reveal it, next!""",user1
follower3,b'RT @washingtonpost: Tony Bennett of Virginia named AP men\xe2\x80\x99s college basketball coach of the year https://t.co/3QGB9icnHN',user1
follower3,b'We will hit this issue tonight. 400 Sheriffs demand a wall.  Novel idea: Keep the criminals out. Make citizens safe\xe2\x80\xa6 https://t.co/tlMCzeBAlB',user1
follower3,"b'... immediately after that horrific shooting and even noted how ""poised"" he was given the tragedy. As always, he\xe2\x80\x99s\xe2\x80\xa6 https://t.co/Oge63OW0Sf'",user1
follower3,"b'Any student should be proud of a 4.2 GPA \xe2\x80\x94incl. @DavidHogg111.  On reflection, in the spirit of Holy Week, I apolog\xe2\x80\xa6 https://t.co/vxKXPwKJ3o'",user1
follower3,"b""'Roseanne' reboot premieres to strong ratings, begging the question: why has Hollywood been ignoring us for so long\xe2\x80\xa6 https://t.co/QveXm1woEs""",user1
follower3,"b""ICYMI: Goodlatte: 'Material' Redactions Made In Peter Strzok-Lisa Page Texts https://t.co/E5WW8KZpwo""",user1
follower3,b'Interesting https://t.co/ASmtt2JHvB',user1
follower3,"b'Bet on this: the more @realDonaldTrump wins on substance &amp;policy, the more economic successes he chalks up, the mor\xe2\x80\xa6 https://t.co/0Oi9fIf2ia'",user1
follower3,b'The quiet work of Jared Kushner? https://t.co/UFjjsXuDtY',user1
follower3,b'More #winning.   https://t.co/ojkUY2NtDq',user1
follower3,b'The demonization of @DevinNunes for doing his oversight job is a transparent attempt to distract from Obama Admin a\xe2\x80\xa6 https://t.co/qKSg1Qrx9x',user1
follower3,"b'This graphic would make for a fun new version of the game ""Twister.""  ""Spin the spinner and call the shot, Twister\xe2\x80\xa6 https://t.co/sSJ7Mk7WrM'",user1
follower3,b'Shocker! https://t.co/g2lBuf4zv4',user1
follower3,"b'RT @ShannonBream: Twitterverse, young Emilio has lost his fight.  Thank you to the thousands who pitched in so that he could hear from some\xe2\x80\xa6'",user1
follower3,b'TRYING TO RIDE THE WAVE: Megyn Kelly says she was threatened  just like Stormy Daniels https://t.co/Nr6zRip1z4',user1
follower3,b'WINNING. https://t.co/s2ZwLdeMzk',user1
follower3,b'David Hogg Rejected By Four Colleges To Which He Applied and whines about it. (Dinged by UCLA with a 4.1 GPA...tota\xe2\x80\xa6 https://t.co/HB7tMNEbEb',user1
follower3,b'WINNING! So much for all those who ridiculed @realDonaldTrump\xe2\x80\x99s trade approach as unserious.  https://t.co/lpIYnVBnAP',user1
follower3,b'Good https://t.co/7vL8qaZDlz',user1
follower3,b'You are correct.  The @AmbJohnBolton hysteria is now bordering on complete paranoia. https://t.co/47xc827Ym7',user1
follower3,b'We will.  Thank you for watching. https://t.co/mGxiHqsygP',user1
follower3,"b""RT @FoxNews: .@NRA's political fund sees donations spike in February after Florida shooting https://t.co/4kgltlHohK""",user1
follower3,"b'We need the wall, an end to catch &amp; release, redoubled interior enforcement, and end to birthright citizenship.  https://t.co/lbAyeJJ8Z2'",user1
follower3,"b""RT @AllenWest: The prevailing message @ #March4OurLives wasn\xe2\x80\x99t just about gun control, but confiscation, and denigration of the Nation's ol\xe2\x80\xa6""",user1
follower3,b'An Undeniable Hero This Holy Week https://t.co/lJMzA8H5Ik via @LifeZette',user1
follower3,"b'RT @FoxNews: ""It is a tragedy.""\n\nSandy Best, sister of a woman killed by an illegal immigrant who was drunk driving, speaks out. @IngrahamA\xe2\x80\xa6'",user1
follower3,"b'Another day, another lawsuit by California. Why are they suing the Trump administration? It has to do with citizens\xe2\x80\xa6 https://t.co/RoVjRCgab2'",user1
follower3,"b'MACHETES, FENTANYL, HIT &amp; RUN:  Shocking stories of recent illegal alien crime the national media will NOT report \xe2\x80\x94\xe2\x80\xa6 https://t.co/pAEPr0c5jX'",user1
follower3,b'CONFIRM THEM NOW: Breaking the Schumer Stall https://t.co/rLROeggas4 via @WSJOpinion',user1
follower3,b'Is this the same former AG who was held in contempt of Congress  over Fast &amp; Furious? https://t.co/7LS8jJ7ZDj',user1
follower3,b'RT @charliekirk11: 2017 Chicago Gun Crime statistics: \n\nShot &amp; Killed: 624 \nShot &amp; Wounded: 2937 \nTotal Shot: 3561 \nTotal Homicides: 675\n\nC\xe2\x80\xa6',user1
follower3,"b'RT @Gordon_cooke: Who would have thought a commercial for LIGHT BEER would use the phrase ""lighter is better"" https://t.co/6agNmZFrgn'",user1
follower3,b'More good news https://t.co/20qATek6iG',user1
follower3,"b'RT @ericbolling: Gun deaths accounted for 15,000 Americans losing their lives last year. \n\nDrug overdoses including opioids killed 64,000 A\xe2\x80\xa6'",user1
follower3,b'You are right\xe2\x80\x94Mateen wife did NOT drive him to Pulse.  I stand corrected! https://t.co/Iv7w86S0Ap',user1
follower3,"b'RT @FoxNews: .@IngrahamAngle: ""On trade, let\'s remember, the @POTUS has stood on principle. He stuck to his guns, and he completely altered\xe2\x80\xa6'",user1
follower3,b'Up next -- new info about what the FBI knew before the deadly Pulse nightclub terror attack. Is this another black\xe2\x80\xa6 https://t.co/8AUIYDpojf',user1
follower3,"b""TRUMP, STICKING TO PRINCIPLE, GETS RESULTS: China says it's willing to hold talks with the US to resolve trade diff\xe2\x80\xa6 https://t.co/TztX5iIuoQ""",user1
follower3,b'KA-CHING: Microsoft shares surge after Morgan Stanley predicts it will reach $1 trillion market cap in a year https://t.co/aBPahzSLnM',user1
follower3,"b""FISCAL HAWKS? Hawks Are Dive-Bombing, Clawing People's Heads in Connecticut: Police https://t.co/9ynlinpU9L via @nbcnewyork""",user1
follower3,b'How about them apples?  #Trade  https://t.co/EYzaKk1CpK',user1
follower3,"b""Manhunt for 'radical Islamic terrorist' amid fears Rome subway could be hit https://t.co/ZnTUFChQMj""",user1
follower3,b'Here Are the Protesters the Mainstream Media Won\xe2\x80\x99t Ever Show You https://t.co/exA4CKtl4m via @LifeZette',user1
follower3,b'Definitely not political. https://t.co/w7Ux9Y9qJF',user1
follower3,"b'RT @ABC: \xe2\x80\x9cCongratulations, that\xe2\x80\x99s a felony.\xe2\x80\x9d Florida man is arrested with a fake badge and fake weapon after falsely telling police that he\xe2\x80\xa6'",user1
follower3,b'RT @marklevinshow: Only 25 House Republicans tried to block the massive spending and borrowing bill https://t.co/Z16SX8KotV',user1
follower3,b'Why we needed the wall.  \xe2\x80\x9cMachete-wielding Metairie man tried to kidnap children in Walmart\xe2\x80\x9d https://t.co/2FYcIzfTaq @realDonaldTrump',user1
follower3,"b'RT @FoxNews: .@RepDaveBrat on spending bill: ""You can do the military and get the Goodlatte bill in...we failed on the premiere piece that\xe2\x80\xa6'",user1
follower3,"b""RT @RaymondArroyo: Tune into the @IngrahamAngle @FoxNews for Friday Follies, a fun look at the media and cultural stories of the week. I'm\xe2\x80\xa6""",user1
follower3,"b""Is this omnibus bill the president's first serious breach with his base? Tonight we ask the only member of Congress\xe2\x80\xa6 https://t.co/bwWKIcI0nP""",user1
follower3,"b'RT @RepDaveBrat: Because of provisions in the February budget, the Senate doesn\xe2\x80\x99t even need to vote on a budget this year. That is not acce\xe2\x80\xa6'",user1
follower3,"b'Ready to rock and roll on Friday night -- the GOP budget cave, @Rosie goes BONKERS w/ Trump hatred &amp; the gun contro\xe2\x80\xa6 https://t.co/U1zeB0Q4XN'",user1
follower3,b'Dick\xe2\x80\x99s Sporting Goods Sales Sink After New Gun Policy https://t.co/kKoiF9XAJz',user1
follower3,"b'China started the trade war, Not Donald Trump  https://t.co/juSK9OAPui via @WSJ'",user1
follower3,b'Everything\xe2\x80\x99s confused in DC. https://t.co/ODvHdg39nD',user1
follower3,b'FYI\xe2\x80\x94The David Hogg \xe2\x80\x9cf-bomb\xe2\x80\x9d video is now replaced by this. https://t.co/71EX4XRF5Y',user1
follower3,"b'Missed opportunity by @realDonaldTrump by signing this spending bill. If he loses the House, Dems will go straight\xe2\x80\xa6 https://t.co/N7ldV8yYG3'",user1
follower3,b'RT @RaymondArroyo: British knight suspended by Order of Malta for writing highly critical book about Pope Francis. https://t.co/YYsHWK3TmD',user1
follower3,b'Absolutely right\xe2\x80\x94 @realDonaldTrump shd take the time to explain why the #omnibus must be ripped up.  Stand w/ the p\xe2\x80\xa6 https://t.co/L9PKUodXDV',user1
follower3,"b'All pretense of measured, objective journalism gone. https://t.co/7qKdJ2l2Ci'",user1
follower3,b'There is NO WAY @realDonaldTrump shd sign this #Omnibus bill. It betrays his campaign pledges and mortgages  the millennials\xe2\x80\x99 future.',user1
follower3,"b'Up next, is Youtube trying to stifle free speech?  Gun owners take note.  Details ahead.'",user1
follower3,b'Did President Trump just lose a lawyer who might save him from himself in the Russia investigation? @AlanDersh weighs in -- next.',user1
follower3,"b'RT @pnjaban: Coming up on @IngrahamAngle show to discuss Trump legal team changes, and the status of the Mueller investigation. Tune in!'",user1
follower3,b'\xe2\x80\x9cThis is @CNN.\xe2\x80\x9d #Sex #PillowTalk    @andersoncooper',user1
follower3,"b'Physical Embodiment of our Disposable Culture: ""Great Pacific Garbage Patch is now nearly 4 times the size of Calif\xe2\x80\xa6 https://t.co/9ZRDoAOx1b'",user1
follower3,b'Thank you! GOP needs to deliver for its voters or they won\xe2\x80\x99t show in Nov. https://t.co/MS6stCkSE9',user1
follower3,"b'RT @MaggieLit92: Most Unexpected Places to Travel @LifeZette \nAmericans work long, hard hours and don\xe2\x80\x99t often set aside time for travel and\xe2\x80\xa6'",user1
follower3,b'RT @PhyllisSchlafly: Take a look at this homework - and then check what your children are being assigned.\nHave you seen anything strange? h\xe2\x80\xa6',user1
follower3,b'RT @ByronYork: More House Intel findings: https://t.co/ZsBPRQcMjH https://t.co/jGunx5fypP',user1
follower3,b'RT @brithume: You don\xe2\x80\x99t have to be a Trump fan to see that something went terribly wrong at Justice &amp; FBI.  https://t.co/u4d9rsroqn',user1
follower3,b'OUTRAGEOUS...such beautiful country. https://t.co/7ozJFKK5dk',user1
follower3,"b""Neither @JoeBiden nor @realDonaldTrump shd be speaking in these terms.  It's silly and childish. Pres. Trump doing\xe2\x80\xa6 https://t.co/alq7IxkPCW""",user1
